,number,value,datetime_start,datetime_complete,duration,params_alpha,params_bagging_fraction,params_bagging_freq,params_booster,params_classifier,params_colsample_bytree,params_dct_criterion,params_dct_max_depth,params_eta,params_feature_fraction,params_gamma,params_grow_policy,params_lambda,params_lambda_l1,params_lambda_l2,params_max_depth,params_min_child_samples,params_min_child_weight,params_mlp_activation,params_mlp_solver,params_n_layers,params_n_units_l_0,params_n_units_l_1,params_n_units_l_2,params_n_units_l_3,params_normalize_type,params_num_leaves,params_rate_drop,params_rf_estimator,params_rf_max_depth,params_sample_type,params_skip_drop,params_subsample,params_svc_c,params_svc_kernel,state,best_trial,dev_acc,dev_recall_macro,dev_precision_macro,dev_f1_macro,dev_recall_0,dev_precision_0,dev_f1_0,dev_recall_1,dev_precision_1,dev_f1_1,test_acc,test_recall_macro,test_precision_macro,test_f1_macro,test_recall_0,test_precision_0,test_f1_0,test_recall_1,test_precision_1,test_f1_1
18,18,0.5849875930521091,2023-08-23 14:39:38.703212,2023-08-23 14:39:40.346366,0 days 00:00:01.643154,,0.4,2.0,,LightGBM,,,,,0.8,,,,2.0019578030532273e-08,6.643427893937981e-05,,60.0,,,,,,,,,,135.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
19,19,0.3573487031700288,2023-08-23 14:39:38.900907,2023-08-23 14:39:47.018451,0 days 00:00:08.117544,,,,,SVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4607937376134122,poly,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
20,20,0.6005363565914617,2023-08-23 14:39:39.037504,2023-08-23 14:39:40.487207,0 days 00:00:01.449703,,0.7000000000000001,1.0,,LightGBM,,,,,0.9,,,,2.1878628264007306e-08,0.0057258412125409715,,100.0,,,,,,,,,,136.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
21,21,0.6005363565914617,2023-08-23 14:39:40.316945,2023-08-23 14:39:41.738577,0 days 00:00:01.421632,,0.7000000000000001,1.0,,LightGBM,,,,,0.9,,,,1.0607134168200368e-08,0.003095706604890431,,100.0,,,,,,,,,,138.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
22,22,0.5925195631077984,2023-08-23 14:39:40.450211,2023-08-23 14:39:41.820537,0 days 00:00:01.370326,,0.6000000000000001,1.0,,LightGBM,,,,,0.9,,,,1.4768088549959886e-08,0.0003613386531178908,,90.0,,,,,,,,,,131.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
23,23,0.5899104795260013,2023-08-23 14:39:40.604703,2023-08-23 14:39:42.864728,0 days 00:00:02.260025,,0.8,1.0,,LightGBM,,,,,1.0,,,,1.6102603775305285e-08,0.021477370594937574,,100.0,,,,,,,,,,148.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
24,24,0.593579786683235,2023-08-23 14:39:41.798886,2023-08-23 14:39:43.696063,0 days 00:00:01.897177,,0.8,1.0,,LightGBM,,,,,1.0,,,,9.736049002482628e-06,0.13866170667448333,,100.0,,,,,,,,,,43.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
25,25,0.3573487031700288,2023-08-23 14:39:41.896508,2023-08-23 14:39:48.005525,0 days 00:00:06.109017,,,,,SVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0674019637582684,poly,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
26,26,0.5915750915750916,2023-08-23 14:39:42.403189,2023-08-23 14:39:43.339418,0 days 00:00:00.936229,,1.0,1.0,,LightGBM,,,,,0.4,,,,8.798814490004704e-05,0.84678446329331,,10.0,,,,,,,,,,14.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
27,27,0.5852436105655685,2023-08-23 14:39:43.020713,2023-08-23 14:39:43.960096,0 days 00:00:00.939383,,1.0,2.0,,LightGBM,,,,,0.5,,,,6.246278116227558e-05,0.9125549873575466,,20.0,,,,,,,,,,12.0,,,,,,,,,COMPLETE,0.0,,,,,,,,,,,,,,,,,,,,
