,split_perc,split_conn,filename,feat_name,lambda_l1,lambda_l2,num_leaves,feature_fraction,bagging_fraction,bagging_freq,min_child_samples,f1_dev,recall_dev,precision_dev,f1_dev_0,recall_dev_0,prec_dev_0,f1_dev_1,recall_dev_1,prec_dev_1,f1_test,recall_test,precision_test,f1_test_0,recall_test_0,prec_test_0,f1_test_1,recall_test_1,prec_test_1
40,40,attack,argmin_all.csv,bert-base,2.5404967915608904e-07,0.015795820803436326,107,0.8,0.4,2,60,0.5448735292147832,0.5478358132963355,0.5517103634861024,0.6366654371080782,0.689297124600639,0.5915010281014393,0.4530816213214881,0.4063745019920319,0.5119196988707654,0.5448735292147832,0.5478358132963355,0.5517103634861024,0.6366654371080782,0.689297124600639,0.5915010281014393,0.4530816213214881,0.4063745019920319,0.5119196988707654
41,40,attack,argmin_all.csv,bert-large,2.380455987930558e-05,0.15504806844171257,112,0.7000000000000001,0.4,3,30,0.5479693766244532,0.5488922902638647,0.5509028383438563,0.6239089184060721,0.6565495207667732,0.5943600867678959,0.4720298348428343,0.44123505976095617,0.5074455899198167,0.5479693766244532,0.5488922902638647,0.5509028383438563,0.6239089184060721,0.6565495207667732,0.5943600867678959,0.4720298348428343,0.44123505976095617,0.5074455899198167
42,40,attack,argmin_all.csv,distilbert,1.5338398064785003e-08,0.017291290017071706,73,0.9,0.4,1,20,0.5191706754145975,0.5208813309064063,0.5218631305390817,0.6027190332326284,0.6373801916932907,0.5716332378223495,0.4356223175965665,0.4043824701195219,0.4720930232558139,0.5191706754145975,0.5208813309064063,0.5218631305390817,0.6027190332326284,0.6373801916932907,0.5716332378223495,0.4356223175965665,0.4043824701195219,0.4720930232558139
43,40,attack,argmin_all.csv,all_lms,0.19357461801562303,0.00014475342941144896,61,0.5,0.9,3,20,0.6914748659646178,0.6913098405101639,0.6916625155914385,0.7266215678471946,0.7292332268370607,0.7240285487708168,0.6563281640820411,0.6533864541832669,0.6592964824120603,0.6914748659646178,0.6913098405101639,0.6916625155914385,0.7266215678471946,0.7292332268370607,0.7240285487708168,0.6563281640820411,0.6533864541832669,0.6592964824120603
44,40,attack,argmin_all.csv,roberta-base,4.998804784256526e-06,0.0233618599907512,185,1.0,0.6000000000000001,3,100,0.5749435726672538,0.575517419141326,0.5788249742788742,0.6474820143884893,0.6829073482428115,0.6155507559395248,0.5024051309460182,0.4681274900398406,0.5420991926182238,0.5749435726672538,0.575517419141326,0.5788249742788742,0.6474820143884893,0.6829073482428115,0.6155507559395248,0.5024051309460182,0.4681274900398406,0.5420991926182238
45,40,attack,argmin_all.csv,roberta-large,0.07438174578232738,0.04257322577892558,2,0.5,0.6000000000000001,2,100,0.6787377737300109,0.6793242365999261,0.6783960720130933,0.7097817299919158,0.7012779552715654,0.7184942716857611,0.647693817468106,0.6573705179282868,0.6382978723404256,0.6787377737300109,0.6793242365999261,0.6783960720130933,0.7097817299919158,0.7012779552715654,0.7184942716857611,0.647693817468106,0.6573705179282868,0.6382978723404256
46,40,attack,argmin_all.csv,xlm-roberta-base,2.2179204897034508e-06,2.667050100871205e-07,184,0.8,0.9,2,100,0.5227230742498651,0.5248797143693595,0.526280341004105,0.6096737907761529,0.6493610223642172,0.5745583038869257,0.43577235772357725,0.40039840637450197,0.4780023781212842,0.5227230742498651,0.5248797143693595,0.526280341004105,0.6096737907761529,0.6493610223642172,0.5745583038869257,0.43577235772357725,0.40039840637450197,0.4780023781212842
47,40,attack,argmin_all.csv,xlm-roberta-large,0.004342361970928107,0.5490577868445987,154,1.0,1.0,2,80,0.581857031857032,0.5822970100428955,0.5858643541082883,0.6530303030303031,0.6884984025559105,0.6210374639769453,0.5106837606837608,0.4760956175298805,0.5506912442396313,0.581857031857032,0.5822970100428955,0.5858643541082883,0.6530303030303031,0.6884984025559105,0.6210374639769453,0.5106837606837608,0.4760956175298805,0.5506912442396313
48,40,attack,perspectrum_all.csv,bert-base,1.0134778247780214e-08,4.882920908323162e-05,2,0.6000000000000001,0.4,2,10,0.5914764388110787,0.5966295643057118,0.6068082473703225,0.5148690634709276,0.445468509984639,0.6098843322818086,0.6680838141512299,0.7477906186267845,0.6037321624588364,0.5914764388110787,0.5966295643057118,0.6068082473703225,0.5148690634709276,0.445468509984639,0.6098843322818086,0.6680838141512299,0.7477906186267845,0.6037321624588364
49,40,attack,perspectrum_all.csv,bert-large,1.875559757529457e-08,1.0862844341318852e-08,14,0.8,0.9,3,20,0.6279037644602559,0.6278971534667681,0.630115979011804,0.5897950984331057,0.5637480798771122,0.6183656276326874,0.666012430487406,0.6920462270564242,0.6418663303909206,0.6279037644602559,0.6278971534667681,0.630115979011804,0.5897950984331057,0.5637480798771122,0.6183656276326874,0.666012430487406,0.6920462270564242,0.6418663303909206
50,40,attack,perspectrum_all.csv,distilbert,0.0009994894839288895,3.638699957097779e-07,2,1.0,0.4,3,100,0.5846583835783195,0.5863031930168615,0.5901031360556455,0.5275919732441471,0.4846390168970814,0.5788990825688073,0.6417247939124919,0.6879673691366417,0.6013071895424836,0.5846583835783195,0.5863031930168615,0.5901031360556455,0.5275919732441471,0.4846390168970814,0.5788990825688073,0.6417247939124919,0.6879673691366417,0.6013071895424836
51,40,attack,perspectrum_all.csv,all_lms,1.3068838294364939e-08,0.03973477142262198,191,0.7000000000000001,0.7000000000000001,1,70,0.7838172620491322,0.7828752189018411,0.7866832080821166,0.7631578947368421,0.7350230414746544,0.7935323383084577,0.8044766293614221,0.8307273963290279,0.7798340778557754,0.7838172620491322,0.7828752189018411,0.7866832080821166,0.7631578947368421,0.7350230414746544,0.7935323383084577,0.8044766293614221,0.8307273963290279,0.7798340778557754
52,40,attack,perspectrum_all.csv,roberta-base,1.6535818426374356e-07,0.0008359171474115622,134,0.9,1.0,1,100,0.6296007461275792,0.6294413447491232,0.6300954758891106,0.6010160218835482,0.5906298003072197,0.6117740652346858,0.6581854703716103,0.6682528891910265,0.6484168865435356,0.6296007461275792,0.6294413447491232,0.6300954758891106,0.6010160218835482,0.5906298003072197,0.6117740652346858,0.6581854703716103,0.6682528891910265,0.6484168865435356
